,hpo_id,hpo_term,ddd_freq,metamap_freq,identifier
182,HP:0002078,truncal ataxia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
183,HP:0009062,infantile axial hypotonia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
184,HP:0003763,bruxism,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
185,HP:0008872,feeding difficulties in infancy,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
186,HP:0000252,microcephaly,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
187,HP:0008935,generalized neonatal hypotonia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
188,HP:0008012,,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
189,HP:0010490,abnormality of the palmar creases,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
190,HP:0000431,wide nasal bridge,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
191,HP:0000954,single transverse palmar crease,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
192,HP:0100543,cognitive impairment,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
193,HP:0002205,recurrent respiratory infections,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
194,HP:0001250,seizures,1.0,11.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
195,HP:0000733,stereotypy,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
196,HP:0000319,smooth philtrum,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
197,HP:0002079,hypoplasia of the corpus callosum,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
198,HP:0010952,mild fetal ventriculomegaly,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
199,HP:0001321,cerebellar hypoplasia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
200,HP:0002342,"intellectual disability, moderate",1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
201,HP:0000194,open mouth,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
202,HP:0006934,congenital nystagmus,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
203,HP:0001249,intellectual disability,1.0,46.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
204,HP:0003808,abnormal muscle tone,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
205,HP:0003502,mild short stature,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
206,HP:0009908,anterior creases of earlobe,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
207,HP:0001508,failure to thrive,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
208,HP:0001510,growth delay,1.0,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
209,HP:0000574,thick eyebrow,1.0,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
210,HP:0002267,exaggerated startle response,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
211,HP:0100024,conspicuously happy disposition,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
212,HP:0002015,dysphagia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
213,HP:0000470,short neck,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
214,HP:0011842,abnormality of skeletal morphology,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
215,HP:0010804,tented upper lip vermilion,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
216,HP:0000736,short attention span,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
217,HP:0000430,underdeveloped nasal alae,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
218,HP:0100559,lower limb asymmetry,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
219,HP:0006313,widely spaced primary teeth,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
220,HP:0006919,"abnormal aggressive, impulsive or violent behavior",1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
221,HP:0009748,large earlobe,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
222,HP:0000414,bulbous nose,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
223,HP:0007429,few cafe-au-lait spots,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
224,HP:0000957,cafe-au-lait spot,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
225,HP:0001176,large hands,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
226,HP:0001336,myoclonus,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
227,HP:0000238,hydrocephalus,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
228,HP:0001792,small nail,1.0,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
229,HP:0008551,microtia,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
230,HP:0012210,abnormal renal morphology,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
231,HP:0004378,abnormality of the anus,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
232,HP:0000272,malar flattening,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
233,HP:0002208,coarse hair,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
234,HP:0000076,vesicoureteral reflux,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
235,HP:0000478,abnormality of the eye,1.0,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
236,HP:0000504,abnormality of vision,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
237,HP:0000405,conductive hearing impairment,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
238,HP:0001007,hirsutism,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
239,HP:0100807,long fingers,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
240,HP:0010465,precocious puberty in females,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
241,HP:0000821,hypothyroidism,1.0,8.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
242,HP:0000356,abnormality of the outer ear,1.0,0.3333333333333333,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
243,HP:0000256,macrocephaly,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
244,HP:0000366,abnormality of the nose,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
245,HP:0000824,growth hormone deficiency,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
246,HP:0008936,muscular hypotonia of the trunk,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
247,HP:0000276,long face,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
248,HP:0007777,chorioretinal scar,1.0,,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
249,HP:0002664,neoplasm,,7.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
250,HP:0007018,attention deficit hyperactivity disorder,,4.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
251,HP:0030680,abnormality of cardiovascular system morphology,,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
252,HP:0002650,scoliosis,,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
253,HP:0000842,hyperinsulinemia,,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
254,HP:0002167,neurological speech impairment,,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
255,HP:0000819,diabetes mellitus,,3.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
256,HP:0009928,thick nasal alae,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
257,HP:0000289,broad philtrum,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
258,HP:0000365,hearing impairment,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
259,HP:0003781,excessive salivation,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
260,HP:0000077,abnormality of the kidney,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
261,HP:0000505,visual impairment,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
262,HP:0001629,ventricular septal defect,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
263,HP:0000545,myopia,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
264,HP:0001167,abnormality of finger,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
265,HP:0200104,absent fifth fingernail,,2.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
266,HP:0000589,coloboma,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
267,HP:0001419,x-linked recessive inheritance,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
268,HP:0002172,postural instability,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
269,HP:0025170,neuronal/glioneuronal neoplasm of the central nervous system,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
270,HP:0100651,type i diabetes mellitus,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
271,HP:0000078,abnormality of the genital system,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
272,HP:0003764,nevus,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
273,HP:0001804,hypoplastic fingernail,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
274,HP:0002884,hepatoblastoma,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
275,HP:0011968,feeding difficulties,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
276,HP:0001817,absent fingernail,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
277,HP:0012126,stomach cancer,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
278,HP:0000455,broad nasal tip,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
279,HP:0012448,delayed myelination,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
280,HP:0002353,eeg abnormality,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
281,HP:0000618,blindness,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
282,HP:0000787,nephrolithiasis,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
283,HP:0001156,brachydactyly,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
284,HP:0001671,abnormal cardiac septum morphology,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
285,HP:0002181,cerebral edema,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
286,HP:0005978,type ii diabetes mellitus,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
287,HP:0006543,cardiorespiratory arrest,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
288,HP:0007925,lacrimal duct aplasia,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
289,HP:0030769,exencephaly,,1.0,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
290,HP:0000598,abnormality of the ear,,0.3333333333333333,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
291,HP:0008572,external ear malformation,,0.3333333333333333,"ARID1B,MENTAL RETARDATION, AUTOSOMAL DOMINANT 12"
0,HP:0001263,global developmental delay,8.0,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
1,HP:0000486,strabismus,6.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
2,HP:0001344,absent speech,4.0,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
3,HP:0000218,high palate,4.0,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
4,HP:0001290,generalized hypotonia,4.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
5,HP:0000316,hypertelorism,3.0,8.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
6,HP:0001382,joint hypermobility,3.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
7,HP:0000750,delayed speech and language development,3.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
8,HP:0000268,dolichocephaly,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
9,HP:0000733,stereotypy,2.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
10,HP:0002187,"intellectual disability, profound",2.0,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
11,HP:0000729,autistic behavior,2.0,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
12,HP:0001166,arachnodactyly,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
13,HP:0011220,prominent forehead,2.0,11.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
14,HP:0002197,generalized-onset seizure,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
15,HP:0002943,thoracic scoliosis,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
16,HP:0001270,motor delay,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
17,HP:0100023,recurrent hand flapping,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
18,HP:0000977,soft skin,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
19,HP:0001786,narrow foot,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
20,HP:0000494,downslanted palpebral fissures,2.0,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
21,HP:0000540,hypermetropia,2.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
22,HP:0011344,severe global developmental delay,2.0,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
23,HP:0004209,clinodactyly of the 5th finger,2.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
24,HP:0011343,moderate global developmental delay,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
25,HP:0000252,microcephaly,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
26,HP:0002020,gastroesophageal reflux,2.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
27,HP:0008872,feeding difficulties in infancy,2.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
28,HP:0010461,abnormality of the male genitalia,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
29,HP:0007678,lacrimal duct stenosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
30,HP:0100326,immunologic hypersensitivity,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
31,HP:0009748,large earlobe,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
32,HP:0001508,failure to thrive,1.0,6.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
33,HP:0000315,abnormality of the orbital region,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
34,HP:0004488,macrocephaly at birth,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
35,HP:0000678,dental crowding,1.0,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
36,HP:0008855,moderate postnatal growth retardation,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
37,HP:0008897,postnatal growth retardation,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
38,HP:0000179,thick lower lip vermilion,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
39,HP:0001809,split nail,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
40,HP:0001238,slender finger,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
41,HP:0008936,muscular hypotonia of the trunk,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
42,HP:0000957,cafe-au-lait spot,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
43,HP:0000271,abnormality of the face,1.0,7.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
44,HP:0002263,exaggerated cupid's bow,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
45,HP:0001864,clinodactyly of the 5th toe,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
46,HP:0007359,focal-onset seizure,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
47,HP:0009274,joint contracture of the 4th finger,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
48,HP:0100874,thick hair,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
49,HP:0100276,skin pit,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
50,HP:0000992,cutaneous photosensitivity,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
51,HP:0011914,thoracic hypertrichosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
52,HP:0000233,thin vermilion border,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
53,HP:0011228,horizontal eyebrow,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
54,HP:0002230,generalized hirsutism,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
55,HP:0002938,lumbar hyperlordosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
56,HP:0002474,expressive language delay,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
57,HP:0002037,inflammation of the large intestine,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
58,HP:0000341,narrow forehead,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
59,HP:0004780,elbow hypertrichosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
60,HP:0000358,posteriorly rotated ears,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
61,HP:0000366,abnormality of the nose,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
62,HP:0000452,choanal stenosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
63,HP:0009890,high anterior hairline,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
64,HP:0000319,smooth philtrum,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
65,HP:0011398,central hypotonia,1.0,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
66,HP:0002188,delayed cns myelination,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
67,HP:0003763,bruxism,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
68,HP:0002019,constipation,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
69,HP:0001252,muscular hypotonia,1.0,21.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
70,HP:0002342,"intellectual disability, moderate",1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
71,HP:0000347,micrognathia,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
72,HP:0000286,epicanthus,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
73,HP:0001883,talipes,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
74,HP:0001250,seizures,1.0,9.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
75,HP:0011471,gastrostomy tube feeding in infancy,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
76,HP:0000768,pectus carinatum,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
77,HP:0000581,blepharophimosis,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
78,HP:0000767,pectus excavatum,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
79,HP:0000426,prominent nasal bridge,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
80,HP:0000322,short philtrum,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
81,HP:0008619,bilateral sensorineural hearing impairment,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
82,HP:0005484,postnatal microcephaly,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
83,HP:0001533,slender build,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
84,HP:0000253,progressive microcephaly,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
85,HP:0001276,hypertonia,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
86,HP:0000483,astigmatism,1.0,2.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
87,HP:0002121,absence seizure,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
88,HP:0003502,mild short stature,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
89,HP:0001561,polyhydramnios,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
90,HP:0001999,abnormal facial shape,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
91,HP:0003121,limb joint contracture,1.0,1.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
92,HP:0010864,"intellectual disability, severe",1.0,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
93,HP:0000717,autism,1.0,17.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
94,HP:0011342,mild global developmental delay,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
95,HP:0002566,intestinal malrotation,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
96,HP:0000403,recurrent otitis media,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
97,HP:0011968,feeding difficulties,1.0,15.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
98,HP:0005487,prominent metopic ridge,1.0,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
99,HP:0002007,frontal bossing,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
100,HP:0000639,nystagmus,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
101,HP:0008443,spinal deformities,1.0,,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
102,HP:0002553,highly arched eyebrow,,17.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
103,HP:0001249,intellectual disability,,14.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
104,HP:0000243,trigonocephaly,,11.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
105,HP:0000463,anteverted nares,,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
106,HP:0001511,intrauterine growth retardation,,10.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
107,HP:0009487,ulnar deviation of the hand,,9.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
108,HP:0009765,low hanging columella,,8.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
109,HP:0002714,downturned corners of mouth,,7.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
110,HP:0002883,hyperventilation,,7.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
111,HP:0000520,proptosis,,6.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
112,HP:0004322,short stature,,6.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
113,HP:0000707,abnormality of the nervous system,,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
114,HP:0000276,long face,,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
115,HP:0006191,deep palmar crease,,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
116,HP:0002804,arthrogryposis multiplex congenita,,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
117,HP:0003049,ulnar deviation of the wrist,,5.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
118,HP:0002167,neurological speech impairment,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
119,HP:0100786,hypersomnia,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
120,HP:0025386,bitemporal hollowing,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
121,HP:0000194,open mouth,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
122,HP:0001007,hirsutism,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
123,HP:0002079,hypoplasia of the corpus callosum,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
124,HP:0002465,poor speech,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
125,HP:0011410,caesarian section,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
126,HP:0011330,metopic synostosis,,4.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
127,HP:0002705,"high, narrow palate",,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
128,HP:0001943,hypoglycemia,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
129,HP:0006829,severe muscular hypotonia,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
130,HP:0100651,type i diabetes mellitus,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
131,HP:0000430,underdeveloped nasal alae,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
132,HP:0000629,periorbital fullness,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
133,HP:0001355,megalencephaly,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
134,HP:0003781,excessive salivation,,3.0,"ASXL3,BAINBRIDGE-ROPERS SYNDROME"
